user_id,account_type,region,signup_date,is_active
user_2600,Premium,,2016-03-19,
user_2601,Free,North America,,
user_2602,Free,Africa,2023-01-01,False
user_2603,Enterprise,North America,2019-11-03,True
user_2604,Free,Oceania,2021-04-05,
user_2605,Premium,North America,2020-08-13,True
user_2606,Free,South America,2017-12-13,True
user_2607,Premium,Oceania,2024-01-06,True
user_2608,Enterprise,North America,2018-02-22,False
user_2609,Enterprise,,2022-11-16,False
user_2610,Enterprise,Asia,2022-07-17,True
user_2611,Enterprise,,2023-09-11,False
user_2612,Free,Asia,2020-02-26,True
user_2613,Free,North America,2016-03-03,True
user_2614,Enterprise,Asia,,True
user_2615,Free,Oceania,2017-07-10,
user_2616,Free,Asia,2023-06-15,True
user_2617,Enterprise,South America,,
user_2618,Enterprise,North America,2023-03-01,False
user_2619,Enterprise,South America,2015-02-27,False
user_2620,Free,Oceania,,False
user_2621,,Europe,2018-03-21,False
user_2622,Free,Asia,2015-08-20,True
user_2623,Free,Africa,2018-09-30,True
user_2624,Enterprise,North America,2015-01-03,True
user_2625,Free,South America,2022-01-07,False
user_2626,Free,Asia,2015-03-27,False
user_2627,Enterprise,North America,2019-01-02,False
user_2628,,Asia,2023-04-17,
user_2629,Premium,North America,2022-11-25,True
user_2630,Enterprise,Europe,2018-10-25,False
user_2631,Free,South America,2022-09-18,False
user_2632,Free,Africa,2019-11-03,True
user_2633,Free,Europe,2020-06-18,True
user_2634,,South America,2015-01-30,False
user_2635,Premium,South America,2022-12-08,False
user_2636,Free,Asia,2020-08-21,False
user_2637,Free,Oceania,2021-02-11,True
user_2638,,North America,2023-02-16,False
user_2639,Premium,North America,2017-10-14,False
user_2640,Free,Europe,2023-03-01,True
user_2641,Free,Asia,2019-07-28,True
user_2642,Premium,Oceania,2017-03-05,True
user_2643,Premium,South America,2017-11-20,True
user_2644,Enterprise,Africa,2016-05-24,True
user_2645,Free,North America,2024-10-08,False
user_2646,Premium,South America,2019-08-14,False
user_2647,Free,Africa,2023-08-20,True
user_2648,Premium,North America,2018-02-05,True
user_2649,Premium,Africa,,False
user_2650,Premium,North America,,True
user_2651,,Africa,2021-03-28,False
user_2652,Enterprise,,2018-10-24,True
user_2653,Free,Oceania,,False
user_2654,Free,,2016-12-05,False
user_2655,Premium,North America,2015-11-11,
user_2656,Free,Europe,2020-07-28,False
user_2657,Enterprise,South America,,False
user_2658,Enterprise,Africa,2023-08-02,True
user_2659,Enterprise,Europe,2016-06-13,False
user_2660,Enterprise,North America,2021-09-12,True
user_2661,Enterprise,Europe,2024-03-16,False
user_2662,Premium,North America,2022-04-14,False
user_2663,Enterprise,South America,2024-05-26,False
user_2664,Premium,South America,,False
user_2665,Premium,North America,2015-07-04,False
user_2666,Premium,South America,2023-11-10,True
user_2667,Premium,Oceania,2015-10-12,
user_2668,Premium,Asia,2019-07-04,True
user_2669,Premium,,2021-02-15,
user_2670,Premium,Africa,,True
user_2671,Enterprise,Asia,2015-11-13,False
user_2672,Free,Europe,,
user_2673,Premium,Europe,2019-03-31,True
user_2674,Free,North America,,True
user_2675,Premium,North America,2019-01-27,False
user_2676,Enterprise,Africa,2020-04-28,True
user_2677,Enterprise,Africa,,False
user_2678,Premium,Oceania,2016-10-29,False
user_2679,Free,,2023-06-20,False
user_2680,Free,North America,2023-06-21,True
user_2681,Free,Asia,2016-06-18,False
user_2682,Enterprise,Europe,2021-08-02,False
user_2683,Free,South America,2018-12-27,False
user_2684,Premium,Oceania,,True
user_2685,Free,North America,2023-06-27,True
user_2686,Premium,,2022-04-12,True
user_2687,Premium,,2017-02-16,False
user_2688,Enterprise,North America,2016-04-22,False
user_2689,Premium,South America,,True
user_2690,Premium,North America,2019-11-20,False
user_2691,Enterprise,Europe,2019-02-26,True
user_2692,Premium,Europe,2024-12-08,False
user_2693,Enterprise,Asia,2018-02-28,True
user_2694,Premium,North America,2023-03-21,False
user_2695,Premium,South America,2017-04-25,True
user_2696,Free,Europe,2023-01-02,True
user_2697,Free,,2024-02-24,
user_2698,Enterprise,Oceania,2023-01-10,True
user_2699,Free,Africa,2020-03-19,True
user_2700,Free,North America,2021-12-17,False
user_2701,Enterprise,Europe,2020-03-23,True
user_2702,Free,North America,2024-12-04,
user_2703,Premium,,2021-06-16,False
user_2704,Enterprise,North America,,
user_2705,Premium,Africa,2017-10-31,True
user_2706,Premium,South America,2015-06-25,False
user_2707,Free,Africa,2023-07-23,False
user_2708,,North America,2021-11-03,True
user_2709,Enterprise,Asia,2023-10-12,False
user_2710,,,2018-02-03,False
user_2711,Premium,Europe,2019-10-10,True
user_2712,,Europe,2022-08-17,False
user_2713,Enterprise,Europe,2022-02-12,False
user_2714,Premium,Oceania,2024-12-06,
user_2715,Enterprise,Oceania,,True
user_2716,Enterprise,South America,2021-04-08,
user_2717,Free,,2021-03-18,False
user_2718,Premium,Africa,2024-05-06,False
user_2719,Premium,,2019-10-16,True
user_2720,,North America,2018-03-20,True
user_2721,Free,Oceania,2023-08-14,True
user_2722,Enterprise,Asia,2024-05-30,True
user_2723,Enterprise,Asia,2020-06-23,False
user_2724,Premium,Africa,2021-04-29,False
user_2725,Premium,Asia,2017-06-23,False
user_2726,Premium,Africa,2023-11-05,False
user_2727,Premium,Asia,2017-10-27,True
user_2728,Enterprise,Africa,2022-06-14,False
user_2729,Premium,Asia,,False
user_2730,Premium,South America,2015-05-21,True
user_2731,Premium,Africa,2015-01-31,True
user_2732,Premium,Asia,2021-09-22,True
user_2733,Free,North America,2023-08-19,False
user_2734,Free,Asia,2024-04-12,True
user_2735,Enterprise,South America,2022-01-03,False
user_2736,,Africa,2017-09-13,True
user_2737,Free,Asia,2022-05-14,False
user_2738,Enterprise,North America,2018-05-06,False
user_2739,Premium,Europe,2020-06-15,
user_2740,Premium,Asia,2019-05-01,False
user_2741,Enterprise,Asia,2019-01-13,False
user_2742,Free,Europe,2022-03-23,False
user_2743,Free,Africa,2022-04-25,False
user_2744,Enterprise,South America,2023-08-31,True
user_2745,Enterprise,Europe,2016-05-06,False
user_2746,Enterprise,Africa,2018-06-01,False
user_2747,Free,Europe,2018-09-11,False
user_2748,Free,South America,2020-10-25,False
user_2749,Premium,Europe,2022-11-29,True
user_2750,Free,Asia,2016-09-03,True
user_2751,Enterprise,Africa,2016-02-11,False
user_2752,Premium,Africa,2022-03-10,False
user_2753,Free,Asia,2016-02-11,
user_2754,,Africa,2019-04-05,False
user_2755,Enterprise,Europe,2015-11-29,
user_2756,Free,Oceania,2020-08-24,True
user_2757,Enterprise,,2018-10-29,False
user_2758,Enterprise,Europe,2023-05-02,False
user_2759,Enterprise,Asia,2024-10-14,True
user_2760,Free,Africa,2020-08-09,False
user_2761,Free,Europe,2020-11-27,False
user_2762,Free,Europe,2019-12-16,False
user_2763,Free,South America,2019-10-30,False
user_2764,Premium,Africa,,
user_2765,Enterprise,North America,2017-12-24,
user_2766,Free,North America,2021-07-26,False
user_2767,,Africa,2023-08-29,False
user_2768,Premium,Africa,2016-02-14,True
user_2769,Premium,South America,2015-03-02,True
user_2770,Free,Africa,2022-07-28,True
user_2771,Premium,Asia,,True
user_2772,Premium,Africa,2019-10-19,False
user_2773,,Oceania,2018-05-26,True
user_2774,Premium,Oceania,2016-11-24,True
user_2775,Free,Asia,2024-12-06,
user_2776,,Oceania,2021-09-17,True
user_2777,,North America,2019-08-07,False
user_2778,Free,Africa,2015-07-24,True
user_2779,Premium,Asia,,True
user_2780,Free,,2020-06-08,True
user_2781,,Oceania,2017-06-15,False
user_2782,Premium,Asia,2020-03-23,True
user_2783,Free,North America,2018-02-03,False
user_2784,Premium,South America,2024-02-22,False
user_2785,Enterprise,Oceania,2023-08-05,False
user_2786,Free,Europe,2023-07-22,True
user_2787,Enterprise,Africa,2018-05-14,True
user_2788,Free,North America,,False
user_2789,Premium,Europe,2021-02-14,True
user_2790,Free,South America,2016-03-20,
user_2791,Enterprise,Asia,2018-07-28,False
user_2792,Enterprise,,2021-12-02,True
user_2793,Free,Europe,2020-06-16,True
user_2794,Enterprise,Africa,2018-11-13,True
user_2795,Enterprise,,2023-02-25,False
user_2796,Premium,Africa,2022-08-27,
user_2797,Premium,South America,2023-05-13,False
user_2798,Enterprise,,,True
user_2799,Enterprise,Oceania,2021-12-02,False
user_2800,Free,Oceania,,True
user_2801,Premium,Africa,2024-02-23,False
user_2802,Premium,Africa,2016-10-26,False
user_2803,Premium,Oceania,2023-10-27,False
user_2804,Free,Europe,2024-04-29,False
user_2805,Enterprise,Oceania,2022-02-23,False
user_2806,Enterprise,,2015-06-21,False
user_2807,Free,Africa,,
user_2808,Premium,Asia,,
user_2809,Premium,,2017-12-22,True
user_2810,Premium,Asia,2016-03-08,False
user_2811,Enterprise,Europe,2020-05-27,True
user_2812,Free,,2016-11-17,True
user_2813,Enterprise,Africa,2022-05-12,False
user_2814,Premium,Asia,2015-08-25,True
user_2815,Free,Oceania,2016-11-04,False
user_2816,,South America,2020-01-18,False
user_2817,Enterprise,Oceania,2018-07-27,
user_2818,Free,South America,2019-01-09,True
user_2819,Free,South America,,
user_2820,Premium,Asia,2023-08-25,True
user_2821,Premium,Asia,2018-10-30,False
user_2822,Enterprise,North America,,False
user_2823,Free,North America,2019-02-13,False
user_2824,Free,Europe,2019-09-10,
user_2825,,North America,2023-11-14,
user_2826,Free,Africa,2015-10-17,False
user_2827,Enterprise,North America,2022-10-08,False
user_2828,Free,North America,,False
user_2829,Premium,Europe,2019-09-17,True
user_2830,Premium,Europe,,False
user_2831,Enterprise,Africa,,
user_2832,Enterprise,Oceania,2019-03-12,False
user_2833,Free,South America,2022-09-25,True
user_2834,Enterprise,Asia,2017-12-19,False
user_2835,,Europe,2023-08-23,True
user_2836,Free,Asia,2018-07-25,False
user_2837,Free,North America,2024-08-08,False
user_2838,,Europe,2022-09-29,
user_2839,Free,South America,2020-05-16,True
user_2840,Premium,Africa,2021-12-26,False
user_2841,Enterprise,Asia,,True
user_2842,Free,Europe,2021-12-28,True
user_2843,Enterprise,Europe,2016-09-11,False
user_2844,Free,Africa,2020-12-13,True
user_2845,Free,Europe,2022-06-07,False
user_2846,Enterprise,Asia,2021-11-05,False
user_2847,Enterprise,North America,2017-03-14,False
user_2848,Free,Asia,2018-04-06,True
user_2849,Free,Europe,2018-01-25,True
user_2850,Premium,,,False
user_2851,,,2020-01-02,False
user_2852,Free,Africa,2024-01-16,False
user_2853,Enterprise,North America,2017-09-28,False
user_2854,,South America,2019-01-18,False
user_2855,Free,Europe,2019-03-30,False
user_2856,Premium,Oceania,2023-03-20,False
user_2857,Enterprise,North America,2019-09-15,False
user_2858,Free,Oceania,2022-04-08,False
user_2859,Free,Africa,2018-04-29,False
user_2860,Free,South America,2021-12-29,True
user_2861,Premium,Oceania,2017-06-03,True
user_2862,,Oceania,2019-01-07,False
user_2863,Free,,2019-08-08,False
user_2864,Free,Asia,2021-09-15,True
user_2865,Free,North America,2019-05-29,False
user_2866,Free,Asia,2020-03-15,False
user_2867,Free,South America,2022-04-02,True
user_2868,Enterprise,Europe,2015-10-11,True
user_2869,Enterprise,Africa,2024-07-05,False
user_2870,Free,North America,2022-02-19,False
user_2871,Enterprise,Africa,2019-05-26,True
user_2872,Enterprise,South America,,True
user_2873,Premium,Oceania,2020-07-26,False
user_2874,Enterprise,Oceania,2018-07-14,True
user_2875,Premium,Asia,2015-10-04,True
user_2876,Free,Europe,,False
user_2877,Free,Europe,2015-02-24,False
user_2878,Premium,Oceania,2015-06-13,True
user_2879,Free,North America,2020-09-29,False
user_2880,,,2021-05-13,False
user_2881,,Africa,2017-10-18,False
user_2882,,North America,2017-07-10,False
user_2883,Enterprise,South America,2016-05-13,False
user_2884,,Europe,2020-03-20,False
user_2885,,North America,2017-12-12,True
user_2886,Premium,Europe,2015-03-19,False
user_2887,Enterprise,Oceania,2017-08-09,False
user_2888,Enterprise,North America,2023-08-15,False
user_2889,Enterprise,North America,2016-01-01,True
user_2890,Free,Oceania,2017-04-08,True
user_2891,Free,,2020-01-15,True
user_2892,Enterprise,,2022-07-04,True
user_2893,Premium,Asia,2023-03-03,
user_2894,Enterprise,Africa,2021-09-08,True
user_2895,Free,Africa,2019-04-24,False
user_2896,,,2015-06-30,False
user_2897,Premium,,2023-04-27,False
user_2898,Free,Asia,2018-09-04,True
user_2899,Premium,Oceania,2024-07-23,False
user_2900,Free,South America,2022-08-05,True
user_2901,Free,South America,,False
user_2902,Free,Asia,2021-04-21,True
user_2903,Free,Europe,2019-07-15,False
user_2904,Enterprise,South America,2018-03-12,False
user_2905,Premium,Oceania,2022-12-05,True
user_2906,Enterprise,North America,2024-05-10,False
user_2907,,Europe,2021-02-23,True
user_2908,Free,North America,2019-06-02,True
user_2909,Enterprise,Africa,2023-12-25,False
user_2910,Free,Oceania,2017-08-14,True
user_2911,Free,South America,2017-09-17,False
user_2912,Premium,Africa,2016-05-29,True
user_2913,Free,Europe,2019-01-15,
user_2914,Free,Europe,2021-09-15,
user_2915,Enterprise,Africa,2019-11-02,False
user_2916,Premium,South America,2022-12-24,False
user_2917,Enterprise,South America,2015-12-16,True
user_2918,Premium,Europe,2022-09-13,False
user_2919,Free,Africa,2020-02-03,False
user_2920,Enterprise,South America,2022-12-07,False
user_2921,Free,Europe,2023-05-21,False
user_2922,Free,South America,2024-09-07,False
user_2923,Free,,2021-01-05,False
user_2924,Enterprise,Asia,2017-09-10,
user_2925,Premium,Asia,2024-04-14,False
user_2926,Free,Asia,2023-07-26,False
user_2927,Premium,Oceania,2016-03-25,
user_2928,Premium,Asia,2020-04-19,True
user_2929,Enterprise,Asia,2021-12-17,
user_2930,Free,Europe,2016-01-26,False
user_2931,Enterprise,Europe,2024-10-04,False
user_2932,Premium,Oceania,2020-12-05,False
user_2933,Premium,South America,2015-10-29,True
user_2934,Premium,Europe,2021-08-13,True
user_2935,Free,South America,2023-06-30,True
user_2936,Premium,Asia,2020-09-27,True
user_2937,Enterprise,South America,2016-10-19,True
user_2938,Premium,,2024-01-22,False
user_2939,,North America,2020-05-18,False
user_2940,Enterprise,,2018-12-22,True
user_2941,,Europe,2018-06-19,True
user_2942,Enterprise,Africa,,True
user_2943,Premium,Oceania,2016-09-27,False
user_2944,Free,Oceania,2021-04-03,True
user_2945,Free,Oceania,2015-01-25,False
user_2946,Free,Europe,2022-04-27,True
user_2947,Free,Europe,2018-04-28,True
user_2948,Enterprise,North America,2017-01-10,True
user_2949,Enterprise,Oceania,2017-05-30,False
user_2950,Free,Asia,2018-02-04,True
user_2951,,North America,2018-12-19,True
user_2952,Premium,,2017-09-26,False
user_2953,,,2021-01-16,False
user_2954,Free,South America,2019-08-29,True
user_2955,Free,North America,2017-09-24,
user_2956,Enterprise,Asia,2020-04-08,True
user_2957,Free,Europe,2016-07-27,True
user_2958,Free,Africa,2018-05-18,False
user_2959,Enterprise,North America,2022-09-20,False
user_2960,Premium,Africa,2015-11-06,True
user_2961,Enterprise,North America,2017-12-24,True
user_2962,Enterprise,Oceania,2022-03-12,True
user_2963,Free,Asia,,False
user_2964,Enterprise,Asia,2016-04-26,False
user_2965,,Oceania,2018-11-15,False
user_2966,Enterprise,Africa,2023-11-06,True
user_2967,Premium,North America,2015-03-11,False
user_2968,Enterprise,South America,2022-08-22,False
user_2969,Enterprise,Asia,2018-02-06,False
user_2970,Enterprise,South America,2019-12-19,False
user_2971,Free,South America,2022-11-27,False
user_2972,Enterprise,South America,,True
user_2973,,Oceania,2022-01-31,True
user_2974,Free,South America,2021-12-04,False
user_2975,Free,North America,2017-02-16,False
user_2976,Free,Africa,2021-08-10,False
user_2977,Enterprise,North America,,
user_2978,,Oceania,2017-08-17,True
user_2979,Free,Oceania,2019-02-09,False
user_2980,Premium,Africa,2020-09-14,True
user_2981,Premium,Europe,2015-11-12,False
user_2982,Premium,Europe,,False
user_2983,Enterprise,Oceania,2023-08-06,True
user_2984,Premium,Oceania,2021-03-11,True
user_2985,Enterprise,Europe,2018-01-10,False
user_2986,Free,Oceania,2016-09-27,True
user_2987,Premium,Africa,2022-08-09,True
user_2988,Enterprise,North America,2015-12-12,True
user_2989,Premium,Africa,2015-02-20,False
user_2990,Free,Oceania,,False
user_2991,Enterprise,Africa,2017-02-18,False
user_2992,,Asia,2021-10-25,True
user_2993,Enterprise,Oceania,2023-08-06,True
user_2994,Free,Oceania,,
user_2995,Free,North America,2024-03-15,
user_2996,Enterprise,Asia,2017-09-05,False
user_2997,Premium,Asia,2015-12-08,False
user_2998,Enterprise,North America,2017-07-21,True
user_2999,,Europe,2024-05-02,False
user_3000,,Asia,2023-03-24,False
user_3001,Premium,South America,2018-08-25,True
user_3002,Premium,South America,,
user_3003,Premium,Oceania,2017-10-02,False
user_3004,Free,North America,2020-06-19,True
user_3005,,Oceania,2018-10-28,
user_3006,Premium,Oceania,2022-07-11,True
user_3007,Free,North America,2020-09-04,True
user_3008,Free,Oceania,2018-12-08,False
user_3009,Enterprise,North America,2017-03-16,False
user_3010,,Africa,,False
user_3011,Free,Europe,2016-03-17,True
user_3012,Free,Europe,2020-02-27,False
user_3013,,North America,2023-01-18,False
user_3014,,Asia,2017-01-17,False
user_3015,Enterprise,North America,2022-06-20,True
user_3016,Free,Africa,,False
user_3017,,Africa,2015-12-17,True
user_3018,Enterprise,South America,2018-02-01,True
user_3019,Free,Oceania,2021-03-19,True
user_3020,Enterprise,Africa,2015-12-11,False
user_3021,Premium,Asia,2021-04-18,False
user_3022,Enterprise,North America,2017-10-05,True
user_3023,Free,Africa,2021-04-12,True
user_3024,Enterprise,Oceania,2019-02-14,True
user_3025,Premium,,2020-05-08,False
user_3026,Premium,South America,2024-12-18,True
user_3027,Free,North America,2020-09-30,True
user_3028,Enterprise,Europe,2020-12-26,True
user_3029,,Europe,2017-03-29,
user_3030,Premium,North America,2022-02-01,True
user_3031,Free,South America,2022-06-15,True
user_3032,Premium,Europe,2015-09-09,False
user_3033,Free,North America,2017-12-13,True
user_3034,Free,,2019-08-06,False
user_3035,Premium,Africa,2015-06-09,False
user_3036,Free,Europe,2023-09-17,False
user_3037,Free,Oceania,2016-04-11,True
user_3038,Enterprise,,2016-07-14,False
user_3039,Enterprise,South America,2017-07-21,False
user_3040,Premium,Asia,2016-05-16,True
user_3041,Premium,Asia,2018-08-19,True
user_3042,,Asia,2016-11-26,
user_3043,Enterprise,Europe,,False
user_3044,Premium,Africa,,
user_3045,Free,South America,2024-02-03,True
user_3046,Free,Europe,2018-04-01,
user_3047,Premium,,2021-08-06,True
user_3048,Free,South America,,True
user_3049,Premium,South America,2015-04-07,False
user_3050,Enterprise,Oceania,2024-01-29,False
user_3051,Free,North America,2019-11-17,True
user_3052,Enterprise,South America,2023-11-18,True
user_3053,Free,North America,2024-06-11,True
user_3054,Free,Africa,2022-10-15,False
user_3055,Premium,Asia,2017-03-23,False
user_3056,,Europe,2022-10-21,True
user_3057,Premium,Europe,2018-02-24,False
user_3058,Premium,Oceania,2022-01-05,False
user_3059,,Europe,2022-11-30,True
user_3060,Free,Asia,2019-10-04,True
user_3061,Free,Africa,2020-04-27,True
user_3062,Premium,North America,2022-04-08,True
user_3063,Enterprise,North America,,False
user_3064,Premium,North America,2020-11-25,
user_3065,Premium,Europe,2019-09-18,True
user_3066,Premium,North America,2020-10-10,False
user_3067,Free,Europe,2017-02-18,False
user_3068,Premium,North America,2024-12-20,True
user_3069,Enterprise,Asia,2023-01-20,False
user_3070,,Asia,2019-10-05,
user_3071,Free,Asia,2024-10-26,True
user_3072,Enterprise,South America,2020-05-27,True
user_3073,Free,North America,,
user_3074,Free,South America,2019-11-27,True
user_3075,Premium,Africa,2015-01-23,False
user_3076,,Africa,2017-08-16,True
user_3077,Premium,South America,2015-01-08,True
user_3078,Premium,Oceania,2018-09-30,False
user_3079,Enterprise,North America,2022-01-21,True
user_3080,Premium,Asia,,True
user_3081,,South America,2022-02-24,True
user_3082,Premium,South America,,True
user_3083,Premium,Oceania,2018-12-29,False
user_3084,Free,South America,,True
user_3085,Free,Africa,2020-04-11,True
user_3086,Free,,2023-01-11,True
user_3087,Premium,South America,2020-03-22,True
user_3088,Free,Europe,2019-07-01,True
user_3089,Premium,Asia,2018-03-11,
user_3090,Enterprise,South America,2021-12-18,False
user_3091,Enterprise,North America,2022-08-28,True
user_3092,Premium,Africa,2024-05-20,False
user_3093,Premium,South America,2024-03-29,True
user_3094,Premium,North America,2023-05-14,False
user_3095,,Africa,2022-06-07,
user_3096,Premium,Asia,2016-11-19,True
user_3097,Free,Asia,,True
user_3098,Premium,North America,2017-06-09,True
user_3099,,Europe,2019-07-08,True
user_3100,,South America,2017-06-03,True
user_3101,Premium,Europe,2021-07-03,False
user_3102,Free,Europe,,True
user_3103,Free,South America,,False
user_3104,Enterprise,Asia,2020-05-23,True
user_3105,Free,Europe,2021-03-31,True
user_3106,Free,South America,2016-05-21,True
user_3107,Free,Europe,2018-02-28,True
user_3108,Premium,Oceania,,False
user_3109,Premium,,2024-04-30,False
user_3110,Free,South America,2024-12-19,False
user_3111,Premium,South America,,False
user_3112,Premium,Oceania,2018-01-03,True
user_3113,,Africa,2016-12-21,True
user_3114,Enterprise,Africa,2016-01-30,True
user_3115,Enterprise,South America,2018-11-21,True
user_3116,Premium,,2020-02-18,True
user_3117,,North America,2018-09-25,True
user_3118,Enterprise,Africa,2017-07-27,
user_3119,Free,Asia,2017-11-16,False
user_3120,Enterprise,North America,2015-04-06,True
user_3121,Premium,Europe,2024-12-27,False
user_3122,Free,Africa,,False
user_3123,Free,Oceania,2017-02-08,True
user_3124,Enterprise,North America,2016-08-21,True
user_3125,Enterprise,Oceania,,True
user_3126,Enterprise,Europe,2024-11-18,False
user_3127,Premium,Asia,2017-07-16,True
user_3128,Free,Oceania,2017-09-03,True
user_3129,Free,Oceania,2018-03-25,True
user_3130,Enterprise,North America,2019-05-28,True
user_3131,Premium,Oceania,2020-01-21,True
user_3132,Premium,North America,2016-11-30,False
user_3133,Premium,Europe,,True
user_3134,Free,North America,2023-02-06,False
user_3135,Free,North America,2019-02-07,
user_3136,Enterprise,Africa,2015-12-09,True
user_3137,Enterprise,Asia,2019-03-30,False
user_3138,Free,Asia,,False
user_3139,Premium,South America,2024-04-21,True
user_3140,Free,South America,2022-03-10,False
user_3141,Enterprise,South America,2019-01-25,False
user_3142,Premium,Asia,2016-01-07,True
user_3143,Premium,,,False
user_3144,,Africa,2023-06-11,True
user_3145,Premium,,2016-09-16,True
user_3146,Enterprise,Oceania,2022-07-07,False
user_3147,Enterprise,North America,2022-08-09,False
user_3148,Free,Europe,2020-07-06,False
user_3149,Free,,2021-01-07,
user_3150,Premium,South America,2020-07-13,False
user_3151,Free,Africa,2017-07-16,False
user_3152,Enterprise,South America,2022-07-06,False
user_3153,Free,Europe,,True
user_3154,Enterprise,Oceania,2017-12-23,False
user_3155,Free,Africa,2017-12-19,True
user_3156,Free,North America,2020-09-20,True
user_3157,Premium,Asia,2017-06-11,True
user_3158,Enterprise,,2016-07-07,True
user_3159,Premium,,2017-07-05,False
user_3160,,South America,2016-01-03,False
user_3161,Free,Asia,2015-04-23,False
user_3162,Enterprise,Asia,2019-03-25,True
user_3163,Enterprise,Europe,2018-07-21,False
user_3164,Premium,Asia,2019-10-16,True
user_3165,,Oceania,2023-10-08,False
user_3166,Premium,Oceania,2016-04-02,False
user_3167,Free,Africa,2019-12-02,True
user_3168,Free,North America,,False
user_3169,Premium,North America,2016-07-14,False
user_3170,Enterprise,Oceania,2021-08-19,False
user_3171,Enterprise,Europe,2022-04-09,False
user_3172,Premium,Africa,,False
user_3173,,South America,2015-01-17,False
user_3174,Premium,,2024-08-27,False
user_3175,,Europe,2018-09-16,
user_3176,,South America,,True
user_3177,Free,,2016-10-23,False
user_3178,Free,Europe,2015-10-29,True
user_3179,Free,,2015-12-12,True
user_3180,,Africa,2018-11-22,True
user_3181,,,2021-08-06,
user_3182,Premium,Europe,2016-03-29,True
user_3183,Premium,,2024-08-16,True
user_3184,Premium,Africa,2024-01-18,False
user_3185,Premium,Oceania,2018-07-03,True
user_3186,,Oceania,2020-11-14,False
user_3187,Free,Asia,2021-12-22,True
user_3188,Enterprise,,,False
user_3189,Premium,Asia,2019-05-17,True
user_3190,Free,Oceania,2017-10-10,True
user_3191,Free,North America,2017-07-26,False
user_3192,Free,Asia,2021-03-06,True
user_3193,Free,Asia,2017-01-18,True
user_3194,Enterprise,Africa,2024-10-13,True
user_3195,Enterprise,Africa,2018-03-13,True
user_3196,Premium,Oceania,2021-09-04,False
user_3197,Free,Oceania,2023-11-29,True
user_3198,Free,Europe,2016-07-26,
user_3199,Enterprise,Asia,2021-06-09,True
user_3200,Enterprise,Oceania,2016-05-14,False
user_3201,Enterprise,South America,2020-11-30,False
user_3202,,North America,2016-12-19,False
user_3203,,Oceania,2024-08-06,True
user_3204,Enterprise,Europe,2016-10-28,False
user_3205,Premium,Africa,,False
user_3206,Enterprise,South America,2015-08-29,True
user_3207,Enterprise,Asia,2016-03-18,False
user_3208,Premium,Africa,2022-04-17,False
user_3209,Premium,Asia,2024-11-12,True
user_3210,Free,Asia,2020-01-02,False
user_3211,Free,South America,2023-11-22,True
user_3212,Free,Oceania,2024-08-03,False
user_3213,Enterprise,Asia,2021-05-16,True
user_3214,Enterprise,Africa,2023-12-16,True
user_3215,Premium,Oceania,2015-08-13,True
user_3216,Premium,South America,2020-01-22,True
user_3217,Premium,,2020-07-05,True
user_3218,,Africa,2022-09-14,True
user_3219,Premium,Oceania,2021-08-05,True
user_3220,Premium,Europe,2023-11-07,True
user_3221,Free,Africa,2015-12-18,False
user_3222,Premium,North America,2021-12-19,True
user_3223,Premium,Africa,2016-08-09,False
user_3224,Free,Africa,2016-11-16,False
user_3225,Free,South America,2019-01-25,False
user_3226,Free,Africa,,
user_3227,,Africa,,False
user_3228,Premium,Oceania,2023-12-24,False
user_3229,Free,,2020-03-03,False
user_3230,Enterprise,North America,2021-11-01,False
user_3231,Enterprise,North America,2023-03-21,False
user_3232,Enterprise,Oceania,2019-03-17,False
user_3233,Premium,,2016-04-09,False
user_3234,,Asia,,True
user_3235,Premium,Oceania,2022-10-15,True
user_3236,Enterprise,North America,2023-10-10,False
user_3237,Premium,Europe,2015-11-27,False
user_3238,Premium,Oceania,2021-07-22,True
user_3239,Premium,South America,2019-07-26,False
user_3240,Free,Asia,2016-09-19,False
user_3241,Enterprise,Asia,2023-08-29,False
user_3242,Enterprise,Europe,2024-09-17,
user_3243,Premium,South America,2020-10-09,True
user_3244,Enterprise,North America,2015-03-31,False
user_3245,Premium,Asia,2015-02-26,
user_3246,Premium,South America,2015-02-14,True
user_3247,Enterprise,Europe,2021-08-27,True
user_3248,Free,,2022-03-28,True
user_3249,Enterprise,Asia,2017-01-27,True
user_3250,Premium,Oceania,,False
user_3251,Enterprise,Asia,2022-06-02,True
user_3252,,Asia,2022-01-27,True
user_3253,Premium,Asia,2016-05-06,False
user_3254,Enterprise,Africa,2015-06-19,False
user_3255,Premium,North America,2019-03-23,True
user_3256,Premium,Africa,2017-01-26,False
user_3257,Free,Asia,2015-01-01,True
user_3258,Free,,,False
user_3259,Enterprise,Oceania,2020-02-17,True
user_3260,Enterprise,Africa,2023-09-18,False
user_3261,Premium,South America,,False
user_3262,Enterprise,Oceania,2022-05-17,False
user_3263,Free,Africa,2018-06-29,True
user_3264,Free,North America,2024-06-13,False
user_3265,Enterprise,South America,2017-03-22,True
user_3266,Free,Africa,2016-11-26,
user_3267,Premium,Africa,2017-05-07,True
user_3268,Free,,2019-10-21,False
user_3269,Premium,Oceania,2016-04-06,False
user_3270,Premium,Europe,2023-06-03,False
user_3271,Enterprise,Africa,2023-05-13,True
user_3272,,Oceania,2022-02-28,False
user_3273,Premium,Africa,2019-01-18,False
user_3274,Enterprise,Asia,2020-09-02,True
